개방자치코드,인허가일자,영업상태코드,상세영업상태,소재지,도로명,사업장명,자본금
5710000,2012-05-10,01,영업중,충청북도 청주시 청원구 사천동 542-1 ,충청북도 청주시 청원구 2순환로 474 (사천동),815투어,12947000
5710000,2015-11-04,01,영업중,충청북도 청주시 청원구 내덕동 36번지 ,"충청북도 청주시 청원구 대성로 298 (내덕동, 청주대학교)",(주)유니투어,11029000
5710000,2015-11-27,01,영업중,충청북도 청주시 청원구 우암동 110-33 ,"충청북도 청주시 청원구 상당로243번길 5, 1205호 (우암동)",한국전세버스협동조합중앙회,43852000
5710000,1996-05-22,01,영업중,충청북도 청주시 서원구 수곡동 72-31 ,충청북도 청주시 서원구 청남로2036번길 16-1 (수곡동),삼오관광,38527000
5710000,1996-04-19,01,영업중,충청북도 청주시 흥덕구 복대동 58-49 ,충청북도 청주시 흥덕구 사직대로11번길 41 (복대동),(합)대국관광여행사,15088000
5710000,1997-05-08,01,영업중,충청북도 청주시 상당구 서문동 159-16번지 ,충청북도 청주시 상당구 사직대로 342-2 (서문동),(합)나드리여행사,40541000
5710000,2016-09-05,01,영업중,충청북도 청주시 흥덕구 운천동 1372 3층 ,"충청북도 청주시 흥덕구 사운로 226, 3층 (운천동)",(주)세종항공여행사,35375000
5710000,2017-01-18,01,영업중,충청북도 청주시 청원구 율량동 1045 2층 ,"충청북도 청주시 청원구 충청대로115번길 4, 2층 (율량동)",(유)굿데이투어,44535000
5710000,2017-03-02,01,영업중,충청북도 청주시 상당구 북문로1가 45-4 ,충청북도 청주시 상당구 상당로59번길 12-2 (북문로1가),디딤투어,39885000
5710000,2017-04-13,01,영업중,충청북도 청주시 상당구 수동 380-4 1층 ,"충청북도 청주시 상당구 교동로3번길 112, 1층 (수동)",공정여행나눔사회적협동조합,26759000
5710000,2010-09-07,01,영업중,충청북도 청주시 청원구 내덕동 404-30 태원개발 ,"충청북도 청주시 청원구 충청대로1번길 44, 태원개발 1층 (내덕동)",(주)우진관광여행사,32418000
5710000,2009-12-22,01,영업중,충청북도 청주시 서원구 남이면 대련리 76-3 ,충청북도 청주시 서원구 남이면 대림로 107,(주)나드리관광여행사,2283000
5710000,2002-12-17,01,영업중,충청북도 청주시 서원구 미평동 289-1 ,충청북도 청주시 서원구 남지로21번길 9 (미평동),(주)스카이투어,44059000
5710000,2003-02-13,01,영업중,충청북도 청주시 서원구 미평동 105-1 ,충청북도 청주시 서원구 청남로 1884 (미평동),(주)동아고속관광,39172000
5710000,1999-05-29,01,영업중,충청북도 청주시 서원구 남이면 외천리 462번지 ,충청북도 청주시 서원구 남이면 청남로 1073-5,영일고속관광(주),44410000
5710000,1999-10-02,01,영업중,충청북도 청주시 상당구 낭성면 추정리 102-1 ,충청북도 청주시 상당구 낭성면 단재로 1905,(주)우암산고속관광,39718000
5710000,2000-09-22,01,영업중,충청북도 청주시 상당구 남일면 송암리 332-6 ,충청북도 청주시 상당구 남일면 효촌송암1길 178,(주)부원고속관광,38682000
5710000,2001-07-28,01,영업중,충청북도 청주시 상당구 북문로2가 116-254 ,,(주)삼성항공여행사,5398000
5710000,2013-11-13,01,영업중,충청북도 청주시 상당구 북문로1가 6-6 ,충청북도 청주시 상당구 상당로 87 (북문로1가),조이투어 주식회사,35844000
5710000,2014-04-30,01,영업중,충청북도 청주시 서원구 수곡동 83-40 1층 ,"충청북도 청주시 서원구 구룡산로371번길 44-1, 1층 (수곡동)",(주)그랜드투어,26941000
5710000,2001-03-03,01,영업중,충청북도 청주시 서원구 남이면 대련리 83 ,충청북도 청주시 서원구 남이면 대림로 125,(주)청운관광여행사,24673000
5710000,2012-08-14,01,영업중,충청북도 청주시 흥덕구 봉명동 1050 ,"충청북도 청주시 흥덕구 예체로 165, 2층 202호 (봉명동)",(주)레저토피아,6434000
5710000,2017-08-08,01,영업중,충청북도 청주시 상당구 영운동 196-4 ,"충청북도 청주시 상당구 수영로 102, 2층 (영운동)",해피버스클럽여행사,21854000
5710000,2017-10-27,01,영업중,충청북도 청주시 서원구 사직동 539-36 2층 ,"충청북도 청주시 서원구 호국로 169, 2층 (사직동)",(주)킹덤,18886000
5710000,2018-01-10,01,영업중,충청북도 청주시 흥덕구 운천동 964 1층 ,"충청북도 청주시 흥덕구 직지대로 741, 1층 (운천동)",대명항공여행사,54000
5710000,2018-06-19,01,영업중,충청북도 청주시 서원구 성화동 470번지 102호,"충청북도 청주시 서원구 신화로 34, 102호 (성화동)",어울림투어,24170000
5710000,2014-02-04,01,영업중,충청북도 청주시 청원구 오창읍 양청리 820 비1층 ,"충청북도 청주시 청원구 오창읍 중심상업1로 8-11, 비1층",더큰여행(주),18885000
5710000,2014-07-25,01,영업중,충청북도 청주시 상당구 서문동 133-1 ,충청북도 청주시 상당구 사직대로350번길 76 (서문동),(주)청주팜투어,29021000
5710000,2014-08-06,01,영업중,충청북도 청주시 청원구 오창읍 양청리 799-6 ,"충청북도 청주시 청원구 오창읍 중심상업로 49, 2층",이조은고속관광(주),18719000
5710000,2015-05-29,01,영업중,충청북도 청주시 상당구 금천동 55-8 프리타워 ,"충청북도 청주시 상당구 중고개로273번길 10, 프리타워 4층 (금천동)",이엔알투어로지스,403000
5710000,2015-08-07,01,영업중,충청북도 청주시 서원구 사직동 692-111 ,"충청북도 청주시 서원구 충렬로 1-11 (사직동, 동원연립)",KDR투어,25528000
5710000,1998-02-02,01,영업중,충청북도 청주시 상당구 서문동 190-11 ,충청북도 청주시 상당구 남사로 87 (서문동),(주)아일항공여행사,24025000
5710000,2016-10-21,03,폐업,충청북도 청주시 서원구 분평동 1225 105호,"충청북도 청주시 서원구 1순환로1063번길 97, 105호 (분평동)",(주)투어메이드,33881000
5710000,2016-12-07,03,폐업,충청북도 청주시 청원구 우암동 122 ,"충청북도 청주시 청원구 상당로 230, 415호 (우암동)",오 투어,21582000
5710000,2017-04-07,03,폐업,충청북도 청주시 청원구 율량동 2318 ,"충청북도 청주시 청원구 율중로 13, 2층 201호 (율량동)",여행플러스,27161000
5710000,2017-04-12,03,폐업,충청북도 청주시 흥덕구 운천동 676번지 형석아파트상가 나동 107호,"충청북도 청주시 흥덕구 사운로 283, 나동 1층 107호 (운천동, 형석아파트상가)",(주)해오름투어,11376000
5710000,2017-04-13,03,폐업,충청북도 청주시 흥덕구 봉명동 189-1번지 ,충청북도 청주시 흥덕구 1순환로 576 (봉명동),투어 위드 유,15634000
5710000,2017-05-15,03,폐업,충청북도 청주시 흥덕구 오송읍 만수리 854번지 1동 706호,"충청북도 청주시 흥덕구 오송읍 오송생명5로 283, 1동 706호",더팜스&투어,32188000
5710000,2017-06-28,03,폐업,충청북도 청주시 상당구 용암동 2014 2층 202호,"충청북도 청주시 상당구 월평로 228, 2층 202호 (용암동)",투어모두,11709000
5710000,2006-06-21,03,폐업,충청북도 청주시 서원구 수곡동 79-10번지 ,충청북도 청주시 서원구 청남로 2074  (수곡동),(합)계룡건기투어,44654000
5710000,2006-08-17,03,폐업,충청북도 청주시 흥덕구 송정동 279-5 세중테크노밸리 206호,"충청북도 청주시 흥덕구 공단로 134, 세중테크노밸리 206호 (송정동)",(주)범한항공여행,18357000
5710000,2006-08-29,03,폐업,충청북도 청주시 청원구 율량동 1292번지 신라아파트상가112호 ,"충청북도 청주시 청원구 율봉로94번길 9  (율량동,신라아파트상가112호)",아름다운 여행,28431000
5710000,2006-09-27,03,폐업,충청북도 청주시 상당구 용암동 2050-0번지 ,충청북도 청주시 상당구 월평로254번길 18-6  (용암동),레드투어,10661000
5710000,2006-09-28,03,폐업,충청북도 청주시 청원구 우암동 323-21번지 3층 ,"충청북도 청주시 청원구 직지대로 874-2  (우암동,3층)",(주)상당여행사,12466000
5710000,2006-11-21,03,폐업,충청북도 청주시 상당구 영동 115-6번지 ,충청북도 청주시 상당구 무심동로 488  (영동),(주)교차로투어,33844000
5710000,2006-12-15,03,폐업,충청북도 청주시 상당구 서문동 159-5 ,충청북도 청주시 상당구 사직대로 338 (서문동),(합)포인트투어,12555000
5710000,2006-08-22,03,폐업,충청북도 청주시 청원구 오창읍 양청리 819-4 오창프라자 ,"충청북도 청주시 청원구 오창읍 중심상업로 17, 오창프라자 207호",(합)즐거운여행사,9728000
5710000,2007-01-04,03,폐업,충청북도 청주시 상당구 방서동 118-0 ,충청북도 청주시 상당구 무농정로 32 (방서동),(주)투어뱅크여행사,34269000
5710000,2007-02-15,03,폐업,충청북도 청주시 서원구 분평동 1385-0번지 ,"충청북도 청주시 서원구 1순환로 1105, 2층 (분평동)",(주)선프라자여행사,31437000
5710000,2007-03-04,03,폐업,충청북도 청주시 흥덕구 오송읍 연제리 643 오송보건의료행정타운 ,충청북도 청주시 흥덕구 오송읍 오송생명2로 187 (오송보건의료행정타운),가람여행,25708000
5710000,2007-03-20,03,폐업,충청북도 청주시 흥덕구 화계동 1-2번지 ,충청북도 청주시 흥덕구 화계로 30 (화계동),(주)한도고속관광,14125000
5710000,2009-09-25,03,폐업,충청북도 청주시 서원구 사직동 223-26번지 ,충청북도 청주시 서원구 대원로 34 (사직동),송광여행사,3591000
5710000,2009-10-20,03,폐업,충청북도 청주시 청원구 외남동 22번지 ,충청북도 청주시 상당구 팔결로66번길 268  (외남동),(주)푸른산고속관광,42069000
5710000,2009-11-04,03,폐업,충청북도 청주시 흥덕구 가경동 1696-0 홈플러스 1층 ,"충청북도 청주시 흥덕구 서부로 1291 (가경동,홈플러스 1층)",하늘투어,10586000
5710000,2009-11-23,03,폐업,충청북도 청주시 흥덕구 송정동 329-4 ,"충청북도 청주시 흥덕구 대신로 132 (송정동, 청주산업단지 비즈니스센터)",(주)행복한 여행,18108000
5710000,2009-12-08,03,폐업,충청북도 청주시 흥덕구 비하동 58-1번지 ,충청북도 청주시 흥덕구 비하로 8-1 (비하동),대우관광여행사,30083000
5710000,2009-12-22,03,폐업,충청북도 청주시 서원구 산남동 581 신성미소시티블루 1동 113호,"충청북도 청주시 서원구 산남로70번길 34, 1동 113호 (산남동,신성미소시티블루)",은비항공여행사,41244000
5710000,2009-07-01,03,폐업,충청북도 청주시 청원구 북이면 금암리 247 ,충청북도 청주시 청원구 북이면 장재금대로 109-2,(합)청남고속관광,22782000
5710000,2010-03-09,03,폐업,충청북도 청주시 상당구 북문로1가 188-0 KT청주지사 1층 ,"충청북도 청주시 상당구 상당로69번길 39 (북문로1가,KT청주지사 1층)",(합자)지니투어,36476000
5710000,2010-04-01,03,폐업,충청북도 청주시 상당구 영동 25-5번지 ,충청북도 청주시 상당구 무심동로 490 (영동),(주)청주교차로,1543000
5710000,2010-08-18,03,폐업,충청북도 청주시 상당구 서문동 159-33번지 ,충청북도 청주시 상당구 무심동로 402  (서문동),국도여행사,37830000
5710000,2010-09-09,03,폐업,충청북도 청주시 상당구 용정동 1232 ,"충청북도 청주시 상당구 영운천로203번길 6, 1층 (용정동)",(주)제이엠테마여행사,26265000
5710000,2010-03-02,03,폐업,충청북도 청주시 서원구 남이면 외천리 67-1 ,충청북도 청주시 서원구 남이면 척산길 8,프린스여행사,40309000
5710000,2007-03-23,03,폐업,충청북도 청주시 서원구 개신동 278-32 ,"충청북도 청주시 서원구 성봉로 226-5, 104호 (개신동)",노블항공,42079000
5710000,2017-07-03,03,폐업,충청북도 청주시 청원구 우암동 118-16번지 2층 ,"충청북도 청주시 청원구 상당로232번길 6, 2층 (우암동)",(주)행복한나드리,5136000
5710000,2017-08-08,03,폐업,충청북도 청주시 흥덕구 운천동 676번지 형석아파트상가 나동 107호,"충청북도 청주시 흥덕구 사운로 283, 나동 107호 (운천동, 형석아파트상가)",해오름항공투어,40503000
5710000,2011-01-05,03,폐업,충청북도 청주시 서원구 수곡동 96-7번지 ,충청북도 청주시 서원구 구룡산로 360-1  (수곡동),세계여행정보,12425000
5710000,2011-03-21,03,폐업,충청북도 청주시 흥덕구 강서동 459 신해블루지움 732호,"충청북도 청주시 흥덕구 2순환로 1222, 신해블루지움 732호 (강서동)",청주테마여행사,33696000
5710000,2002-09-11,03,폐업,충청북도 청주시 상당구 북문로1가 133-0번지 ,충청북도 청주시 상당구 상당로91번길 39-1  (북문로1가),(주)평화항공여행사,43201000
5710000,2002-10-10,03,폐업,충청북도 청주시 상당구 북문로2가 116-282 1층 ,"충청북도 청주시 상당구 상당로 114-1, 1층 (북문로2가)",(합)하나로투어여행사,34466000
5710000,2002-12-03,03,폐업,충청북도 청주시 상당구 남주동 1-0번지 ,충청북도 청주시 상당구 남사로 110  (남주동),(합)가나항공여행사,10686000
5710000,2002-07-08,03,폐업,충청북도 청주시 서원구 수곡동 79-10번지 ,충청북도 청주시 서원구 청남로 2074  (수곡동),(주)황해여행사,32602000
5710000,2002-05-15,03,폐업,충청북도 청주시 상당구 가덕면 계산리 261번지 ,충청북도 청주시 상당구 가덕면 인차시동로 10-25,(주)대륙고속관광,2683000
5710000,2007-05-16,03,폐업,충청북도 청주시 서원구 사창동 171-5번지 월드피아 오피스텔 1216호,충청북도 청주시 서원구 1순환로 642 (사창동),(주)에어클럽여행사,4299000
5710000,2007-10-18,03,폐업,충청북도 청주시 청원구 내덕동 368-3번지 ,충청북도 청주시 청원구 공항로 49-1  (내덕동),(주)세교여행사,4291000
5710000,2007-10-30,03,폐업,충청북도 청주시 청원구 내수읍 내수리 520-14번지 ,충청북도 청주시 청원구 내수읍 내수제방길 8,(주)동원관광여행사,39733000
5710000,2007-11-16,03,폐업,충청북도 청주시 청원구 사천동 449-3번지 덕성그린 415호,"충청북도 청주시 청원구 새터로 187, 415호 (사천동,덕성그린)",누리투어,25170000
5710000,1999-12-09,03,폐업,충청북도 청주시 서원구 장성동 5 ,"충청북도 청주시 서원구 궁뜰로 55, 4층 (장성동)",(자)새한관광,25270000
5710000,2009-04-16,03,폐업,충청북도 청주시 서원구 미평동 123-1 이마트 2층 ,"충청북도 청주시 서원구 청남로 1853 (미평동,이마트 2층)",(주)해피투어,16986000
5710000,1990-12-05,03,폐업,충청북도 청주시 서원구 사직동 550-9번지 ,충청북도 청주시 서원구 호국로 137-2 (사직동),(주)행복투어,9375000
5710000,1991-12-28,03,폐업,충청북도 청주시 상당구 영동 98-1번지 ,충청북도 청주시 상당구 교서로 20 (영동),(주)속리관광개발,43953000
5710000,2011-10-28,03,폐업,충청북도 청주시 서원구 성화동 467번지 ,충청북도 청주시 서원구 신성화로 43 (성화동),(주)하나로드 여행사,34083000
5710000,2011-01-11,03,폐업,충청북도 청주시 흥덕구 강내면 월곡리 330 충청대학 학생회관 3층 ,"충청북도 청주시 흥덕구 강내면 월곡길 38, 충청대학학생회관 3층",투어앤리서치(주),41715000
5710000,2011-03-09,03,폐업,충청북도 청주시 청원구 오창읍 양청리 820번지 홈플러스 지하1층 ,충청북도 청주시 청원구 오창읍 중심상업1로 8-11  (홈플러스 지하1층),더 큰 여행사,32209000
5710000,2007-10-30,03,폐업,충청북도 청주시 청원구 북이면 내추리 189-1번지 ,충청북도 청주시 청원구 북이면 학암옥수길 12,(주)동원관광여행사,12351000
5710000,2008-11-13,03,폐업,충청북도 청주시 상당구 남일면 효촌리 164-5 1동 ,"충청북도 청주시 상당구 남일면 신송효촌길 138, 4층",(주)뉴대원고속관광,4800000
5710000,2012-01-26,03,폐업,충청북도 청주시 상당구 북문로2가 29-14번지 ,충청북도 청주시 상당구 상당로 102 (북문로2가),(주)헤르메스투어,8675000
5710000,2012-02-16,03,폐업,충청북도 청주시 상당구 용암동 2338 ,"충청북도 청주시 상당구 중흥로 139, 2층 202호 (용암동)",양지산행여행사,42319000
5710000,2012-03-09,03,폐업,충청북도 청주시 상당구 북문로2가 130-2번지 ,충청북도 청주시 상당구 상당로143번길 31-20 (북문로2가),(주)이플랜,35827000
5710000,2012-05-10,03,폐업,충청북도 청주시 청원구 율량동 500-3 홈플러스 지하1층호,충청북도 청주시 청원구 충청대로 114 (율량동),스토리투어,2770000
5710000,2012-05-17,03,폐업,충청북도 청주시 청원구 율량동 500-3번지 ,충청북도 청주시 청원구 충청대로 114 (율량동),(주)여행스토리,30588000
5710000,2016-01-15,03,폐업,충청북도 청주시 흥덕구 봉명동 2027 ,충청북도 청주시 흥덕구 봉정로66번길 64 (봉명동),해피니스투어,3710000
5710000,1992-05-11,03,폐업,충청북도 청주시 상당구 북문로1가 4-1번지 ,충청북도 청주시 상당구 상당로91번길 2  (북문로1가),(주)주성관광여행사,21639000
5710000,2017-06-13,03,폐업,충청북도 청주시 상당구 서문동 159-5 3층 ,"충청북도 청주시 상당구 사직대로 338, 3층 (서문동)",에덴여행사,15505000
5710000,1996-06-27,03,폐업,충청북도 청주시 흥덕구 운천동 1284번지 1층 ,"충청북도 청주시 흥덕구 무심서로 679, 1층 (운천동)",(주)월드컵여행사,24813000
5710000,2018-09-14,03,폐업,충청북도 청주시 흥덕구 가경동 1471-5 1층 ,"충청북도 청주시 흥덕구 풍년로95번길 36-6, 1층 (가경동)",보석관광(쥬얼리투어),35177000
5710000,2000-11-22,03,폐업,충청북도 청주시 상당구 남문로2가 28-0번지 ,충청북도 청주시 상당구 남사로 138  (남문로2가),(합)삼성여행사,23034000
5710000,2000-07-14,03,폐업,충청북도 청주시 서원구 사창동 147-9번지 ,충청북도 청주시 서원구 사직대로81번길 4  (사창동),(합)한빛항공여행사,13802000
5710000,2000-12-20,03,폐업,충청북도 청주시 청원구 오창읍 백현리 192-1번지 ,충청북도 청주시 청원구 오창읍 오산가좌로 654,뉴은성관광(주),2214000
5710000,2013-11-13,03,폐업,충청북도 청주시 흥덕구 가경동 1696-0 ,충청북도 청주시 흥덕구 서부로 1291 (가경동),라온투어,31507000
5710000,2009-09-03,03,폐업,충청북도 청주시 서원구 수곡동 79-21 2층 ,"충청북도 청주시 서원구 청남로 2078-1, 2층 (수곡동)",(주)보라매투어,14481000
5710000,2014-03-25,03,폐업,충청북도 청주시 청원구 내덕동 269-15번지 ,"충청북도 청주시 청원구 상당로 271, 1층 (내덕동)",투어프라우드 세종,38239000
5710000,2014-04-02,03,폐업,충청북도 청주시 흥덕구 가경동 1416-2번지 롯데마트 지하1층 ,"충청북도 청주시 흥덕구 풍년로 15, 지하1층 (가경동, 롯데마트)",(주)룰루랄라,8010000
5710000,2014-04-18,03,폐업,충청북도 청주시 상당구 용정동 1122-0 ,충청북도 청주시 상당구 용정로 26 (용정동),(주)예스투어,41823000
5710000,2011-01-20,03,폐업,충청북도 청주시 청원구 주중동 502-19번지 ,,하나로관광여행사,26399000
5710000,2014-05-27,03,폐업,충청북도 청주시 상당구 용담동 324-9번지 ,충청북도 청주시 상당구 산성로 125 (용담동),(주)제니투어,8941000
5710000,2014-05-27,03,폐업,충청북도 청주시 서원구 모충동 499-1번지 ,충청북도 청주시 서원구 모충로 71 (모충동),(주)리더스항공여행사,10201000
5710000,2001-03-28,03,폐업,충청북도 청주시 청원구 우암동 122 ,"충청북도 청주시 청원구 상당로 230, 1009호 (우암동)",(주)매일티엔에스,21334000
5710000,2002-02-19,03,폐업,충청북도 청주시 상당구 영동 105-7 ,충청북도 청주시 상당구 사직대로 355 (영동),청주롯데관광개발(주),30293000
5710000,2002-04-02,03,폐업,충청북도 청주시 상당구 수동 401-3번지 ,충청북도 청주시 상당구 대성로 215 (수동),(합)그린항공여행사,4204000
5710000,2012-11-09,03,폐업,충청북도 청주시 청원구 사천동 187-3 ,충청북도 청주시 청원구 2순환로 452 (사천동),가자여행,33648000
5710000,2012-03-16,03,폐업,충청북도 청주시 서원구 남이면 양촌리 40-9번지 ,충청북도 청주시 서원구 남이면 양촌3길 26,(주)동양투어여행사,41032000
5710000,2012-07-12,03,폐업,충청북도 청주시 상당구 가덕면 계산리 261번지 ,충청북도 청주시 상당구 가덕면 인차시동로 10-25,천봉관광전세버스협동조합,30740000
5710000,2013-02-06,03,폐업,충청북도 청주시 상당구 금천동 65-7 ,충청북도 청주시 상당구 중고개로 259 (금천동),(주)가자해피투어,43209000
5710000,2013-03-11,03,폐업,충청북도 청주시 상당구 북문로1가 11-2 ,충청북도 청주시 상당구 상당로 79 (북문로1가),예주항공여행사,17399000
5710000,2013-03-13,03,폐업,충청북도 청주시 서원구 사직동 170-29번지 ,충청북도 청주시 서원구 사직대로 292 (사직동),(주)조은항공,29696000
5710000,2013-04-17,03,폐업,충청북도 청주시 흥덕구 봉명동 195-16 송영빌딩 ,"충청북도 청주시 흥덕구 1순환로594번길 18, 송영빌딩 101호 (봉명동)",아름다운 여행,11352000
5710000,2008-03-14,03,폐업,충청북도 청주시 흥덕구 운천동 1124-0번지 석원빌딩 4층 ,"충청북도 청주시 흥덕구 사운로 215  (운천동,석원빌딩 4층)",(주)충청일보사업단,19293000
5710000,2008-04-03,03,폐업,충청북도 청주시 상당구 용암동 2627-0번지 대앙코스모 202호,"충청북도 청주시 상당구 중고개로 181,  202호 (용암동,대앙코스모)",(주)한아름여행사,7277000
5710000,2008-07-07,03,폐업,충청북도 청주시 흥덕구 복대동 288-118 101호,"충청북도 청주시 흥덕구 대농로 58, 101, 201호 (복대동)",(합)투어하나항공여행사,7326000
5710000,2008-08-12,03,폐업,충청북도 청주시 흥덕구 복대동 976-13 ,충청북도 청주시 흥덕구 복대로 172 (복대동),(주)우주항공여행사,43553000
5710000,2008-08-22,03,폐업,충청북도 청주시 서원구 산남동 656번지 알에스타워 104호,"충청북도 청주시 서원구 산남로 60, 104호 (산남동,알에스타워)",(주)하나플러스투어,4218000
5710000,2008-04-29,03,폐업,충청북도 청주시 흥덕구 강내면 탑연리 171-3번지 ,충청북도 청주시 흥덕구 강내면 가로수로 534,(주)보석관광,44130000
5710000,2009-03-02,03,폐업,충청북도 청주시 서원구 사직동 710-16번지 2층 ,"충청북도 청주시 서원구 무심서로 451, 2층 (사직동)",(합)굿모닝여행클럽,5119000
5710000,2009-08-28,03,폐업,충청북도 청주시 흥덕구 복대동 15-1번지 ,충청북도 청주시 흥덕구 복대로 207 (복대동),에어랜드관광,6613000
5710000,2009-09-07,03,폐업,충청북도 청주시 흥덕구 가경동 1416-0번지 드림플러스 7060호,"충청북도 청주시 흥덕구 2순환로 1229,  7060호 (가경동,드림플러스)",청주여행박사,3512000
5710000,2017-10-18,03,폐업,충청북도 청주시 서원구 모충동 94-17번지 ,"충청북도 청주시 서원구 청남로 2148, 1층 1호 (모충동)",전기형 테마여행,29125000
5710000,2017-12-14,03,폐업,충청북도 청주시 상당구 북문로3가 44-1 ,"충청북도 청주시 상당구 사직대로361번길 158-10, 2,3층 (북문로3가)",데일리 트래블,32948000
5710000,2017-12-20,03,폐업,충청북도 청주시 상당구 석교동 126-16 ,충청북도 청주시 상당구 단재로 5-2 (석교동),아일관광여행사,11209000
5710000,2018-02-22,03,폐업,충청북도 청주시 상당구 수동 81-22 ,충청북도 청주시 상당구 수암로 50 (수동),문화상점,26580000
5710000,2017-07-31,03,폐업,충청북도 청주시 서원구 수곡동 68-41 ,충청북도 청주시 서원구 수영로23번길 1 (수곡동),주식회사 여행스타트,30272000
5710000,2018-04-03,03,폐업,충청북도 청주시 흥덕구 복대동 15-1 ,충청북도 청주시 흥덕구 복대로 207 (복대동),(주)에어라인여행사,25741000
5710000,2018-04-17,03,폐업,충청북도 청주시 상당구 북문로1가 45-4번지 3층 ,"충청북도 청주시 상당구 상당로59번길 12-2, 3층 (북문로1가)",누리투어,8041000
5710000,2018-06-14,03,폐업,충청북도 청주시 청원구 사천동 233-197 ,충청북도 청주시 청원구 율봉로 54 (사천동),투어홀릭,17764000
5710000,2018-06-21,03,폐업,충청북도 청주시 상당구 금천동 285 드림메디칼 201호,"충청북도 청주시 상당구 중고개로 322, 드림메디칼 201호 (금천동)",맞춤여행사,16451000
5710000,2004-08-10,03,폐업,충청북도 청주시 서원구 사직동 245-12번지 ,충청북도 청주시 서원구 사운로 135 (사직동),메타주식회사,19643000
5710000,2004-09-20,03,폐업,충청북도 청주시 상당구 서문동 157-14 ,"충청북도 청주시 상당구 사직대로 346, 지하1층 (서문동)",(주)임선수 여행사,1681000
5710000,2004-10-25,03,폐업,충청북도 청주시 상당구 용암동 1628 ,"충청북도 청주시 상당구 월평로184번길 45, 340호 (용암동)",(주)신세계항공여행사,23818000
5710000,2004-12-16,03,폐업,충청북도 청주시 상당구 영동 98-3번지 ,충청북도 청주시 상당구 교서로 22-2 (영동),(주)베스트여행사,16555000
5710000,2005-02-04,03,폐업,충청북도 청주시 상당구 서문동 159-16 ,"충청북도 청주시 상당구 사직대로 342-2, 1층 (서문동)",(유)직지여행사,2308000
5710000,2005-03-24,03,폐업,충청북도 청주시 흥덕구 복대동 266-17번지 ,충청북도 청주시 흥덕구 공단로 55 (복대동),(주)청주셔틀서비스,7307000
5710000,1994-01-26,03,폐업,충청북도 청주시 상당구 서문동 121-12번지 ,충청북도 청주시 상당구 남사로 97-1 (서문동),(주)청주국제여행사,9667000
5710000,1994-05-09,03,폐업,충청북도 청주시 서원구 사직동 265-35번지 ,충청북도 청주시 서원구 사운로 81  (사직동),청주훼밀리관광(주),43008000
5710000,1994-06-04,03,폐업,충청북도 청주시 상당구 가덕면 청용리 138-1번지 ,,삼호우등고속관광,44714000
5710000,1994-06-29,03,폐업,충청북도 청주시 상당구 낭성면 추정리 102-1번지 ,충청북도 청주시 상당구 낭성면 단재로 1905,대성관광,1781000
5710000,1994-11-17,03,폐업,충청북도 청주시 청원구 북이면 내추리 189-1번지 ,충청북도 청주시 청원구 북이면 학암옥수길 12,동양관광(주),20377000
5710000,1995-03-27,03,폐업,충청북도 청주시 상당구 영동 104-5번지 ,충청북도 청주시 상당구 사직대로 353  (영동),(합)세일항공여행사,21342000
5710000,1996-03-06,03,폐업,충청북도 청주시 상당구 영동 105-13번지 ,충청북도 청주시 상당구 사직대로 357 (영동),아일관광(주),7189000
5710000,1996-07-27,03,폐업,충청북도 청주시 상당구 북문로2가 116-249 ,충청북도 청주시 상당구 상당로 139 (북문로2가),(합)미래관광여행사,14090000
5710000,1997-04-15,03,폐업,충청북도 청주시 서원구 사직동 602-1 ,충청북도 청주시 서원구 호국로 76 (사직동),(합)모두여행사,40294000
5710000,1997-08-04,03,폐업,충청북도 청주시 서원구 사직동 126-9 3층 ,"충청북도 청주시 서원구 사직대로 308-2, 3층 (사직동)",(합)에버항공여행사,43077000
5710000,1997-11-18,03,폐업,충청북도 청주시 상당구 북문로2가 116-150 1층 ,"충청북도 청주시 상당구 상당로 150-1, 1층 (북문로2가)",(주)청주탑항공,41146000
5710000,2012-02-08,03,폐업,충청북도 청주시 청원구 우암동 411-9번지 ,충청북도 청주시 청원구 교서로 216 (우암동),(주)매리투어,4620000
5710000,2012-08-10,03,폐업,충청북도 청주시 서원구 산남동 831-102 ,"충청북도 청주시 서원구 산남로 65, 102호 (산남동)",모두트래블,41409000
5710000,2012-09-21,03,폐업,충청북도 청주시 상당구 서문동 159-39번지 ,,세계여행사,19991000
5710000,2012-10-17,03,폐업,충청북도 청주시 흥덕구 운천동 1113-0번지 충청일보 3층 ,"충청북도 청주시 흥덕구 직지대로 769, 3층 (운천동)",세종항공여행사,19211000
5710000,2016-02-25,03,폐업,충청북도 청주시 흥덕구 비하동 743번지 ,"충청북도 청주시 흥덕구 비하로42번길 42-5, 2층 (비하동)",(주)모두관광여행사,22067000
5710000,2016-02-15,03,폐업,충청북도 청주시 상당구 북문로2가 116-43번지 ,충청북도 청주시 상당구 상당로 111-1 (북문로2가),여행스케치,5320000
5710000,2016-08-12,03,폐업,충청북도 청주시 청원구 주성동 335번지 대원칸타빌1단지아파트 상가1동 104호,"충청북도 청주시 청원구 율량로 103, 상가1동 104호 (주성동, 대원칸타빌1단지아파트)",가온 여행사,14622000
5710000,2016-08-22,03,폐업,충청북도 청주시 서원구 장성동 164-5 ,충청북도 청주시 서원구 궁뜰로38번길 39 (장성동),(주)속리산고속관광,2604000
